transaction_id,client_id,transaction_amount,transaction_date,transaction_type,status,origin_country,destination_country
3203,116,3863,2025-09-29,Deposit,Pending,UK,UK
3204,116,3857,2025-08-25,Transfer,Completed,UK,UK
3205,116,4701,2025-09-24,Investment,Pending,UK,UK
3206,116,28839,2025-09-08,Deposit,Completed,UK,UK
3207,116,3494,2025-09-27,Deposit,Completed,UK,USA
3208,116,3566,2025-08-27,Transfer,Completed,UK,UK
3209,116,2945,2025-08-16,Investment,Completed,UK,UK
3210,116,2030,2025-10-11,Investment,Completed,UK,USA
3211,116,13882,2025-09-17,Withdrawal,Completed,UK,Germany
3212,116,3499,2025-08-25,Investment,Completed,UK,UAE
3213,116,2426,2025-09-09,Transfer,Completed,UK,Germany
3214,116,4868,2025-08-30,Deposit,Completed,UK,UK
3215,116,29419,2025-09-23,Transfer,Completed,UK,UK
3216,117,2949,2025-08-25,Deposit,Completed,Germany,Germany
3217,117,28167,2025-09-09,Withdrawal,Completed,Germany,Germany
3218,117,2055,2025-10-07,Deposit,Pending,Germany,Canada
3219,117,4165,2025-09-26,Investment,Completed,Germany,Canada
3220,117,4017,2025-08-19,Investment,Completed,Germany,Germany
3221,117,3822,2025-08-29,Transfer,Completed,Germany,Germany
3222,117,4487,2025-10-04,Deposit,Completed,Germany,Germany
3223,117,4219,2025-08-23,Investment,Completed,Germany,Germany
3224,117,3781,2025-09-27,Investment,Failed,Germany,UK
3225,117,3688,2025-07-24,Transfer,Failed,Germany,Germany
3226,117,3545,2025-09-11,Withdrawal,Completed,Germany,UAE
3227,117,12316,2025-08-16,Investment,Completed,Germany,China
3228,118,2728,2025-09-06,Transfer,Completed,China,China
3229,118,3900,2025-10-06,Investment,Completed,China,China
3230,118,20962,2025-07-17,Withdrawal,Completed,China,China
3231,118,2557,2025-09-20,Investment,Pending,China,China
3232,118,3733,2025-08-01,Transfer,Completed,China,China
3233,118,2402,2025-10-02,Transfer,Pending,China,China
3234,118,25726,2025-09-06,Transfer,Completed,China,China
3235,118,13046,2025-09-03,Withdrawal,Completed,China,China
3236,118,42436,2025-09-28,Deposit,Completed,China,China
3237,118,4445,2025-09-26,Transfer,Completed,China,China
3238,118,4653,2025-08-20,Transfer,Completed,China,China
3239,118,2522,2025-09-23,Withdrawal,Pending,China,China
3240,118,3480,2025-08-04,Investment,Pending,China,China
3241,118,2636,2025-10-01,Transfer,Completed,China,China
3242,118,4059,2025-07-25,Deposit,Completed,China,China
3243,118,4156,2025-09-07,Investment,Completed,China,China
3244,118,4372,2025-09-16,Deposit,Completed,China,China
3245,118,4661,2025-07-29,Transfer,Completed,China,China
3246,118,4899,2025-08-29,Investment,Failed,China,Germany
3247,119,2895,2025-10-13,Withdrawal,Completed,Russia,Russia
3248,119,3932,2025-10-13,Deposit,Completed,Russia,Nigeria
3249,119,2349,2025-09-12,Transfer,Completed,Russia,Russia
3250,119,3937,2025-10-04,Transfer,Completed,Russia,USA
3251,119,14283,2025-08-04,Investment,Completed,Russia,USA
3252,119,3533,2025-08-17,Withdrawal,Completed,Russia,Russia
3253,119,4840,2025-10-13,Transfer,Completed,Russia,Russia
3254,119,2280,2025-09-10,Deposit,Pending,Russia,Russia
3255,120,3631,2025-09-28,Transfer,Completed,UK,UK
3256,120,2893,2025-07-21,Transfer,Completed,UK,UK
3257,120,2567,2025-09-16,Deposit,Failed,UK,UK
3258,120,2872,2025-08-20,Deposit,Completed,UK,UK
3259,120,3584,2025-09-21,Deposit,Completed,UK,UK
3260,120,3439,2025-09-01,Transfer,Pending,UK,UK
3261,120,2581,2025-08-11,Withdrawal,Completed,UK,Canada
3262,120,4797,2025-09-02,Withdrawal,Completed,UK,UK
3263,120,4899,2025-07-23,Transfer,Completed,UK,UK
3264,120,4773,2025-10-02,Transfer,Completed,UK,UK
3265,120,49955,2025-08-04,Deposit,Completed,UK,UK
3266,120,4040,2025-09-15,Investment,Completed,UK,UK
3267,120,19529,2025-09-12,Investment,Completed,UK,UK
3268,120,3628,2025-09-12,Withdrawal,Completed,UK,UAE
3269,120,3899,2025-09-22,Withdrawal,Completed,UK,UK
3270,120,4317,2025-07-21,Transfer,Completed,UK,UK
3271,120,2120,2025-09-22,Deposit,Pending,UK,Canada
3272,120,3816,2025-08-18,Investment,Completed,UK,UK
3273,120,2174,2025-09-26,Withdrawal,Completed,UK,UK
3274,121,3747,2025-10-05,Withdrawal,Completed,Russia,Russia
3275,121,2194,2025-09-13,Withdrawal,Completed,Russia,Germany
3276,121,4878,2025-09-09,Withdrawal,Pending,Russia,Russia
3277,121,4847,2025-08-21,Transfer,Completed,Russia,Russia
3278,121,3238,2025-08-30,Deposit,Completed,Russia,Russia
3279,121,3170,2025-08-31,Withdrawal,Completed,Russia,UAE
3280,121,4273,2025-09-27,Deposit,Completed,Russia,Russia
3281,121,2282,2025-10-11,Withdrawal,Completed,Russia,Russia
3282,121,2870,2025-10-02,Transfer,Completed,Russia,Switzerland
3283,121,3955,2025-07-31,Transfer,Completed,Russia,Germany
3284,121,3161,2025-10-11,Transfer,Completed,Russia,Russia
3285,121,4383,2025-09-27,Withdrawal,Completed,Russia,Russia
3286,121,43346,2025-08-13,Deposit,Failed,Russia,Russia
3287,121,2315,2025-07-20,Investment,Completed,Russia,Russia
3288,121,4355,2025-08-03,Investment,Completed,Russia,UK
3289,121,4105,2025-09-25,Deposit,Pending,Russia,Russia
3290,121,2074,2025-07-24,Deposit,Completed,Russia,Russia
3291,121,2951,2025-10-10,Deposit,Completed,Russia,Russia
3292,121,4751,2025-08-23,Investment,Failed,Russia,USA
3293,121,3685,2025-09-23,Deposit,Completed,Russia,Russia
3294,121,28358,2025-08-02,Withdrawal,Pending,Russia,UAE
3295,121,4688,2025-08-06,Deposit,Completed,Russia,Russia
3296,121,4694,2025-10-06,Investment,Completed,Russia,UAE
3297,122,3463,2025-09-29,Deposit,Pending,UK,UK
3298,122,4108,2025-08-04,Transfer,Completed,UK,UK
3299,122,3022,2025-09-18,Investment,Pending,UK,UK
3300,122,2804,2025-08-14,Investment,Completed,UK,UK
3301,122,3594,2025-09-28,Investment,Completed,UK,UK
3302,122,3618,2025-08-06,Investment,Completed,UK,Australia
3303,122,36747,2025-09-16,Deposit,Completed,UK,UK
3304,122,3531,2025-07-18,Deposit,Completed,UK,UK
3305,122,20240,2025-09-02,Transfer,Pending,UK,UK
3306,122,2723,2025-09-07,Deposit,Completed,UK,UK
3307,122,3533,2025-07-29,Transfer,Completed,UK,UK
3308,122,4502,2025-09-22,Withdrawal,Completed,UK,UK
3309,122,2614,2025-10-13,Investment,Completed,UK,UK
3310,122,3533,2025-08-22,Withdrawal,Pending,UK,UK
3311,122,4592,2025-08-18,Withdrawal,Completed,UK,USA
3312,122,2012,2025-07-25,Withdrawal,Pending,UK,UK
3313,122,3746,2025-08-22,Deposit,Pending,UK,UK
3314,123,3139,2025-07-19,Transfer,Completed,UK,Australia
3315,123,3107,2025-07-19,Withdrawal,Completed,UK,UK
3316,123,4907,2025-09-26,Deposit,Completed,UK,Canada
3317,123,3529,2025-07-20,Withdrawal,Completed,UK,Germany
3318,123,44707,2025-07-28,Transfer,Completed,UK,UK
3319,123,3881,2025-07-21,Deposit,Completed,UK,UK
3320,123,3845,2025-07-18,Withdrawal,Completed,UK,UK
3321,123,3792,2025-08-28,Withdrawal,Completed,UK,UK
3322,123,2930,2025-08-11,Deposit,Completed,UK,UK
3323,123,4463,2025-09-28,Withdrawal,Completed,UK,UK
3324,123,3316,2025-08-19,Transfer,Completed,UK,UK
3325,123,3750,2025-08-28,Deposit,Completed,UK,Russia
3326,123,2972,2025-08-04,Investment,Completed,UK,Germany
3327,123,3333,2025-08-01,Investment,Completed,UK,UK
3328,123,3393,2025-08-06,Deposit,Completed,UK,UK
3329,123,2131,2025-07-21,Deposit,Completed,UK,UK
3330,123,4472,2025-07-27,Transfer,Completed,UK,UK
3331,123,4920,2025-08-07,Deposit,Completed,UK,UK
3332,123,3498,2025-09-24,Deposit,Completed,UK,UK
3333,123,3759,2025-07-22,Transfer,Completed,UK,UK
3334,123,4470,2025-08-14,Withdrawal,Completed,UK,UK
3335,123,2437,2025-09-17,Investment,Completed,UK,UK
3336,123,3959,2025-08-30,Transfer,Completed,UK,UK
3337,123,2447,2025-08-23,Withdrawal,Completed,UK,UK
3338,123,3582,2025-07-19,Investment,Completed,UK,UK
3339,123,2387,2025-08-07,Deposit,Completed,UK,China
3340,123,3109,2025-10-11,Deposit,Completed,UK,UAE
3341,124,4682,2025-07-20,Investment,Completed,UK,UAE
3342,124,4691,2025-08-29,Withdrawal,Completed,UK,UK
3343,124,3041,2025-08-18,Transfer,Completed,UK,UK
3344,124,3698,2025-09-06,Investment,Completed,UK,UK
3345,124,2096,2025-09-28,Withdrawal,Completed,UK,Germany
3346,124,4771,2025-09-03,Withdrawal,Completed,UK,Germany
3347,124,2926,2025-10-01,Investment,Completed,UK,UK
3348,124,4863,2025-07-30,Transfer,Completed,UK,UK
3349,124,3779,2025-08-07,Withdrawal,Completed,UK,UK
3350,124,43550,2025-09-16,Transfer,Completed,UK,UK
3351,124,4222,2025-08-16,Transfer,Pending,UK,UK
3352,124,3015,2025-10-10,Investment,Completed,UK,UK
3353,124,4181,2025-08-09,Withdrawal,Completed,UK,UK
3354,124,25490,2025-08-05,Deposit,Completed,UK,UK
3355,124,4628,2025-08-09,Deposit,Completed,UK,UK
3356,124,4760,2025-08-03,Investment,Completed,UK,UK
3357,124,2841,2025-09-29,Withdrawal,Completed,UK,UK
3358,124,3010,2025-09-20,Transfer,Pending,UK,UK
3359,124,4112,2025-08-25,Transfer,Completed,UK,UK
3360,124,4730,2025-09-12,Withdrawal,Completed,UK,USA
3361,124,3847,2025-08-27,Transfer,Completed,UK,UK
3362,124,4053,2025-09-09,Investment,Completed,UK,UK
3363,124,3948,2025-09-22,Withdrawal,Completed,UK,UK
3364,124,2264,2025-08-17,Deposit,Completed,UK,UK
3365,124,2008,2025-08-06,Deposit,Completed,UK,UK
3366,124,11907,2025-07-24,Withdrawal,Completed,UK,UK
3367,124,2507,2025-08-25,Investment,Completed,UK,UK
3368,124,2001,2025-10-10,Withdrawal,Completed,UK,Canada
3369,124,3991,2025-09-03,Deposit,Completed,UK,UK
3370,124,3402,2025-09-25,Deposit,Completed,UK,UK
3371,124,3802,2025-10-07,Investment,Completed,UK,UK
3372,124,4355,2025-08-13,Transfer,Completed,UK,UK
3373,124,40950,2025-09-10,Transfer,Completed,UK,UK
3374,124,2638,2025-10-12,Deposit,Completed,UK,Russia
3375,125,36320,2025-07-23,Withdrawal,Completed,Germany,Germany
3376,125,3319,2025-09-18,Deposit,Completed,Germany,USA
3377,125,4405,2025-10-07,Investment,Completed,Germany,Canada
3378,125,13110,2025-08-01,Investment,Completed,Germany,China
3379,125,3693,2025-09-17,Transfer,Completed,Germany,Germany
3380,125,4647,2025-08-11,Investment,Completed,Germany,Russia
3381,125,4209,2025-08-08,Withdrawal,Completed,Germany,Germany
3382,125,4119,2025-10-07,Investment,Completed,Germany,Germany
3383,125,2974,2025-07-20,Deposit,Completed,Germany,Germany
3384,125,2382,2025-10-11,Deposit,Completed,Germany,Germany
3385,125,2188,2025-08-21,Transfer,Completed,Germany,Germany
3386,125,2780,2025-09-02,Withdrawal,Completed,Germany,Germany
3387,125,2561,2025-07-19,Investment,Failed,Germany,Germany
3388,125,4136,2025-08-08,Deposit,Completed,Germany,Germany
3389,125,43992,2025-10-07,Deposit,Completed,Germany,Germany
3390,125,3671,2025-10-06,Investment,Completed,Germany,Germany
3391,125,35030,2025-07-26,Investment,Completed,Germany,Germany
3392,125,2081,2025-08-23,Investment,Completed,Germany,Germany
3393,125,2573,2025-09-21,Deposit,Completed,Germany,Germany
3394,125,3725,2025-08-17,Deposit,Completed,Germany,Germany
3395,125,3941,2025-10-13,Withdrawal,Completed,Germany,Germany
3396,125,3493,2025-07-16,Deposit,Completed,Germany,Germany
3397,125,2418,2025-08-02,Withdrawal,Completed,Germany,Germany
3398,125,2247,2025-07-30,Deposit,Completed,Germany,Germany
3399,125,2414,2025-08-04,Investment,Completed,Germany,Germany
3400,125,4531,2025-09-17,Withdrawal,Completed,Germany,Germany
3401,125,4657,2025-10-02,Investment,Completed,Germany,Germany
3402,125,4561,2025-09-13,Withdrawal,Completed,Germany,Germany
3403,125,3177,2025-08-14,Withdrawal,Completed,Germany,Germany
3404,125,2117,2025-10-10,Withdrawal,Completed,Germany,Germany
3405,125,4101,2025-07-27,Withdrawal,Completed,Germany,Australia
3406,125,3825,2025-09-28,Deposit,Pending,Germany,Germany
3407,125,3341,2025-09-02,Transfer,Completed,Germany,Germany
3408,125,2462,2025-07-22,Investment,Completed,Germany,Germany
3409,125,2910,2025-08-22,Transfer,Completed,Germany,Switzerland
3410,125,2663,2025-09-29,Transfer,Completed,Germany,Germany
3411,125,3339,2025-08-06,Transfer,Completed,Germany,USA
3412,125,4984,2025-09-11,Deposit,Completed,Germany,Switzerland
3413,125,2295,2025-08-31,Withdrawal,Pending,Germany,Germany
3414,125,3032,2025-07-25,Withdrawal,Completed,Germany,Germany
3415,125,3052,2025-07-30,Withdrawal,Completed,Germany,Germany
3416,125,2628,2025-09-21,Deposit,Completed,Germany,Germany
3417,125,35297,2025-09-25,Withdrawal,Completed,Germany,Germany
3418,125,3437,2025-10-10,Withdrawal,Completed,Germany,Germany
3419,125,2374,2025-07-17,Investment,Completed,Germany,Germany
3420,125,3437,2025-09-06,Transfer,Completed,Germany,USA
3421,125,25447,2025-09-22,Transfer,Completed,Germany,Germany
3422,125,2393,2025-10-02,Withdrawal,Failed,Germany,Germany
3423,125,22527,2025-09-07,Deposit,Completed,Germany,Germany
3424,126,4829,2025-08-21,Investment,Completed,UK,UK
3425,126,39684,2025-10-04,Withdrawal,Pending,UK,UK
3426,126,30673,2025-08-17,Withdrawal,Completed,UK,UK
3427,126,10051,2025-08-04,Transfer,Completed,UK,UK
3428,126,4025,2025-08-21,Transfer,Failed,UK,Australia
3429,126,4754,2025-08-24,Transfer,Completed,UK,UK
3430,126,4065,2025-07-20,Deposit,Completed,UK,UK
3431,126,2736,2025-10-09,Investment,Completed,UK,China
3432,126,3069,2025-09-26,Transfer,Completed,UK,UK
3433,126,3279,2025-10-05,Withdrawal,Completed,UK,Nigeria
3434,126,3354,2025-08-14,Deposit,Completed,UK,UK
3435,126,4846,2025-08-02,Deposit,Completed,UK,UK
3436,126,4679,2025-08-01,Investment,Completed,UK,UK
3437,126,4618,2025-09-28,Investment,Completed,UK,UK
3438,126,4923,2025-09-17,Deposit,Completed,UK,Canada
3439,126,3628,2025-10-08,Investment,Completed,UK,UK
3440,127,2854,2025-09-20,Transfer,Failed,Switzerland,Switzerland
3441,127,3532,2025-08-02,Investment,Completed,Switzerland,Germany
3442,127,10514,2025-09-27,Investment,Completed,Switzerland,Switzerland
3443,127,12084,2025-07-24,Deposit,Completed,Switzerland,Switzerland
3444,127,3435,2025-10-10,Transfer,Completed,Switzerland,Australia
3445,127,4198,2025-10-04,Transfer,Completed,Switzerland,Switzerland
3446,127,3697,2025-10-12,Transfer,Completed,Switzerland,Nigeria
3447,127,2116,2025-10-03,Investment,Completed,Switzerland,Switzerland
3448,127,4784,2025-08-08,Investment,Completed,Switzerland,Switzerland
3449,127,2363,2025-08-03,Withdrawal,Completed,Switzerland,China
3450,127,2234,2025-09-29,Deposit,Completed,Switzerland,UAE
3451,127,4106,2025-09-06,Transfer,Completed,Switzerland,Switzerland
3452,127,2305,2025-10-01,Withdrawal,Completed,Switzerland,Switzerland
3453,127,43316,2025-09-27,Withdrawal,Completed,Switzerland,Switzerland
3454,127,3024,2025-08-30,Withdrawal,Completed,Switzerland,UK
3455,127,2189,2025-07-22,Deposit,Pending,Switzerland,China
3456,127,2737,2025-10-12,Investment,Completed,Switzerland,Switzerland
3457,127,3785,2025-09-04,Transfer,Failed,Switzerland,Switzerland
3458,127,2151,2025-07-24,Transfer,Completed,Switzerland,Switzerland
3459,127,4643,2025-08-17,Deposit,Completed,Switzerland,Switzerland
3460,127,3005,2025-10-11,Withdrawal,Completed,Switzerland,Switzerland
3461,127,4829,2025-09-16,Investment,Completed,Switzerland,Switzerland
3462,127,4047,2025-07-18,Investment,Completed,Switzerland,Switzerland
3463,127,3386,2025-08-02,Deposit,Completed,Switzerland,UAE
3464,127,3425,2025-09-22,Transfer,Completed,Switzerland,Switzerland
3465,127,2066,2025-08-10,Withdrawal,Completed,Switzerland,Switzerland
3466,127,2966,2025-08-17,Deposit,Completed,Switzerland,Switzerland
3467,127,4583,2025-07-27,Transfer,Completed,Switzerland,Switzerland
3468,127,4835,2025-09-22,Transfer,Pending,Switzerland,Switzerland
3469,128,3631,2025-09-18,Deposit,Failed,Canada,Canada
3470,128,2363,2025-08-05,Deposit,Completed,Canada,Russia
3471,128,2059,2025-10-10,Withdrawal,Completed,Canada,Australia
3472,128,4080,2025-10-13,Transfer,Failed,Canada,Canada
3473,128,3548,2025-07-16,Deposit,Completed,Canada,Canada
3474,128,4259,2025-10-10,Withdrawal,Completed,Canada,USA
3475,129,2353,2025-09-28,Withdrawal,Completed,Russia,Russia
3476,129,2997,2025-10-11,Investment,Completed,Russia,Russia
3477,129,3601,2025-08-10,Deposit,Completed,Russia,Russia
3478,129,17266,2025-10-06,Withdrawal,Completed,Russia,USA
3479,129,38877,2025-08-14,Investment,Completed,Russia,Russia
3480,130,2775,2025-10-08,Investment,Pending,USA,USA
3481,130,44369,2025-08-30,Deposit,Completed,USA,USA
3482,130,4690,2025-09-10,Transfer,Completed,USA,USA
3483,130,3908,2025-09-20,Transfer,Completed,USA,USA
3484,130,4513,2025-09-25,Withdrawal,Completed,USA,Nigeria
3485,130,2809,2025-07-26,Withdrawal,Failed,USA,USA
3486,130,3821,2025-09-11,Investment,Completed,USA,USA
3487,130,4023,2025-10-03,Withdrawal,Completed,USA,USA
3488,130,3943,2025-08-04,Deposit,Completed,USA,USA
3489,130,2027,2025-08-23,Deposit,Completed,USA,USA
3490,130,3247,2025-08-12,Transfer,Completed,USA,USA
3491,130,3541,2025-08-30,Transfer,Completed,USA,China
3492,130,2009,2025-10-13,Withdrawal,Completed,USA,USA
3493,130,4137,2025-08-29,Transfer,Completed,USA,Australia
3494,130,2968,2025-09-14,Transfer,Completed,USA,USA
3495,130,4477,2025-10-12,Investment,Pending,USA,Nigeria
3496,130,2711,2025-09-27,Withdrawal,Completed,USA,USA
3497,130,4202,2025-07-24,Deposit,Completed,USA,USA
3498,130,2957,2025-08-14,Withdrawal,Completed,USA,USA
3499,130,3778,2025-09-15,Deposit,Completed,USA,USA
3500,130,3632,2025-08-24,Deposit,Completed,USA,USA
3501,130,35012,2025-07-20,Transfer,Completed,USA,USA
3502,130,3967,2025-07-19,Deposit,Pending,USA,USA
3503,130,4148,2025-10-06,Withdrawal,Completed,USA,USA
3504,130,2956,2025-07-16,Deposit,Completed,USA,USA
3505,130,3109,2025-09-05,Deposit,Completed,USA,USA
3506,130,2291,2025-07-27,Withdrawal,Completed,USA,Germany
3507,130,2973,2025-08-29,Withdrawal,Completed,USA,USA
3508,130,20977,2025-09-27,Transfer,Failed,USA,USA
3509,130,4856,2025-08-01,Investment,Completed,USA,USA
3510,130,4639,2025-07-18,Withdrawal,Completed,USA,Canada
3511,131,2356,2025-08-03,Investment,Completed,UAE,UAE
3512,131,2020,2025-07-21,Investment,Completed,UAE,Canada
3513,131,2268,2025-08-27,Deposit,Completed,UAE,UAE
3514,131,2625,2025-10-07,Investment,Completed,UAE,UAE
3515,131,4233,2025-08-04,Transfer,Completed,UAE,UAE
3516,131,36125,2025-09-25,Investment,Completed,UAE,UAE
3517,131,16757,2025-09-04,Transfer,Completed,UAE,UAE
3518,131,4049,2025-07-25,Transfer,Completed,UAE,UAE
3519,131,2958,2025-09-06,Withdrawal,Completed,UAE,Russia
3520,131,4469,2025-08-07,Deposit,Completed,UAE,UAE
3521,131,3928,2025-07-18,Transfer,Completed,UAE,UAE
3522,131,4033,2025-07-17,Investment,Completed,UAE,UAE
3523,131,2159,2025-10-04,Transfer,Completed,UAE,UAE
3524,131,2612,2025-07-17,Transfer,Completed,UAE,UAE
3525,131,2988,2025-08-10,Investment,Completed,UAE,UAE
3526,131,4309,2025-08-13,Deposit,Completed,UAE,UAE
3527,131,3533,2025-09-13,Investment,Completed,UAE,Canada
3528,131,4761,2025-09-17,Transfer,Pending,UAE,Australia
3529,131,3997,2025-10-12,Transfer,Completed,UAE,UAE
3530,131,2003,2025-07-17,Deposit,Completed,UAE,UAE
3531,131,3170,2025-08-21,Withdrawal,Completed,UAE,China
3532,131,41215,2025-07-24,Transfer,Completed,UAE,UAE
3533,132,2258,2025-07-22,Deposit,Pending,China,China
3534,132,3820,2025-10-06,Investment,Completed,China,Switzerland
3535,132,2963,2025-10-06,Transfer,Completed,China,China
3536,132,2781,2025-07-25,Transfer,Completed,China,China
3537,132,2287,2025-09-05,Investment,Completed,China,China
3538,132,4672,2025-09-12,Investment,Completed,China,China
3539,132,3894,2025-09-06,Investment,Pending,China,China
3540,132,10624,2025-09-09,Deposit,Completed,China,China
3541,132,4008,2025-08-10,Deposit,Completed,China,China
3542,132,2906,2025-08-27,Investment,Completed,China,China
3543,132,4850,2025-08-27,Transfer,Completed,China,China
3544,132,2562,2025-08-23,Deposit,Completed,China,China
3545,132,4606,2025-10-05,Investment,Completed,China,China
3546,132,2715,2025-08-11,Withdrawal,Completed,China,China
3547,132,3797,2025-09-16,Withdrawal,Completed,China,China
3548,132,4565,2025-08-09,Investment,Completed,China,China
3549,132,3315,2025-09-30,Deposit,Completed,China,China
3550,132,2945,2025-10-12,Transfer,Completed,China,China
3551,132,2736,2025-08-16,Withdrawal,Completed,China,China
3552,132,4373,2025-10-07,Withdrawal,Completed,China,China
3553,132,30472,2025-07-18,Transfer,Completed,China,Nigeria
3554,132,3858,2025-08-23,Investment,Completed,China,UK
3555,132,2263,2025-09-21,Withdrawal,Completed,China,China
3556,132,4119,2025-09-15,Transfer,Completed,China,Canada
3557,132,4871,2025-10-09,Withdrawal,Pending,China,China
3558,132,46399,2025-09-24,Investment,Pending,China,China
3559,132,4298,2025-08-16,Withdrawal,Completed,China,Nigeria
3560,132,4244,2025-09-24,Transfer,Completed,China,Australia
3561,132,4248,2025-10-10,Investment,Completed,China,Russia
3562,133,23869,2025-10-07,Withdrawal,Completed,Australia,Australia
3563,133,2362,2025-08-18,Withdrawal,Completed,Australia,Australia
3564,133,4105,2025-09-14,Withdrawal,Completed,Australia,Australia
3565,133,2279,2025-09-21,Investment,Completed,Australia,USA
3566,133,4366,2025-08-13,Withdrawal,Completed,Australia,Australia
3567,133,29673,2025-10-01,Deposit,Completed,Australia,Australia
3568,133,2185,2025-09-08,Investment,Pending,Australia,Australia
3569,133,4612,2025-08-23,Transfer,Completed,Australia,Australia
3570,133,3644,2025-08-19,Withdrawal,Completed,Australia,Australia
3571,133,4155,2025-07-28,Withdrawal,Completed,Australia,Australia
3572,133,2512,2025-10-02,Investment,Failed,Australia,Australia
3573,133,3038,2025-07-22,Deposit,Completed,Australia,Australia
3574,133,2458,2025-08-31,Transfer,Completed,Australia,Germany
3575,133,4674,2025-07-29,Investment,Completed,Australia,Australia
3576,133,3797,2025-08-15,Deposit,Completed,Australia,Australia
3577,133,4136,2025-08-30,Deposit,Completed,Australia,Australia
3578,133,4011,2025-08-17,Investment,Completed,Australia,Germany
3579,133,3626,2025-08-30,Investment,Completed,Australia,Australia
3580,133,4784,2025-09-18,Deposit,Completed,Australia,USA
3581,133,4304,2025-09-28,Deposit,Completed,Australia,Australia
3582,133,2277,2025-09-14,Transfer,Failed,Australia,Australia
3583,133,3848,2025-08-21,Deposit,Failed,Australia,Australia
3584,133,4981,2025-09-02,Investment,Completed,Australia,UK
3585,133,4346,2025-09-17,Investment,Completed,Australia,Australia
3586,133,3079,2025-08-09,Investment,Completed,Australia,Australia
3587,133,2350,2025-09-01,Transfer,Pending,Australia,Australia
3588,133,2978,2025-08-14,Investment,Completed,Australia,Australia
3589,134,15006,2025-10-04,Transfer,Completed,Germany,Germany
3590,134,3266,2025-08-06,Deposit,Completed,Germany,Germany
3591,134,4728,2025-09-04,Withdrawal,Failed,Germany,Germany
3592,134,3230,2025-08-14,Investment,Completed,Germany,Switzerland
3593,134,2797,2025-10-12,Transfer,Completed,Germany,Germany
3594,134,2578,2025-07-18,Withdrawal,Pending,Germany,Germany
3595,134,4896,2025-07-23,Withdrawal,Completed,Germany,Germany
3596,134,2823,2025-09-10,Transfer,Completed,Germany,Germany
3597,134,4780,2025-08-28,Deposit,Completed,Germany,China
3598,134,42423,2025-10-13,Transfer,Completed,Germany,Germany
3599,134,38923,2025-10-05,Deposit,Completed,Germany,Germany
3600,134,4410,2025-10-05,Investment,Completed,Germany,Germany
3601,134,4906,2025-07-26,Deposit,Completed,Germany,China
3602,134,4211,2025-07-21,Deposit,Completed,Germany,Germany
3603,134,3522,2025-09-03,Withdrawal,Pending,Germany,China
3604,135,4917,2025-08-17,Withdrawal,Completed,USA,USA
3605,135,4728,2025-08-04,Deposit,Completed,USA,USA
3606,135,3131,2025-08-10,Transfer,Completed,USA,USA
3607,135,4133,2025-08-22,Transfer,Pending,USA,USA
3608,135,4533,2025-07-18,Withdrawal,Completed,USA,USA
3609,135,2583,2025-09-17,Investment,Completed,USA,USA
3610,135,3930,2025-07-16,Transfer,Completed,USA,USA
3611,135,4067,2025-09-13,Transfer,Completed,USA,USA
3612,135,2896,2025-08-17,Transfer,Completed,USA,USA
3613,135,4457,2025-09-04,Transfer,Completed,USA,USA
3614,135,2774,2025-09-30,Deposit,Completed,USA,USA
3615,135,4886,2025-09-01,Withdrawal,Pending,USA,USA
3616,135,42941,2025-09-24,Withdrawal,Completed,USA,USA
3617,135,2272,2025-09-03,Transfer,Completed,USA,USA
3618,135,3523,2025-10-09,Transfer,Completed,USA,USA
3619,135,3644,2025-08-25,Transfer,Completed,USA,USA
3620,135,4069,2025-08-19,Deposit,Completed,USA,China
3621,136,2837,2025-08-09,Investment,Completed,Nigeria,Nigeria
3622,136,4278,2025-08-07,Deposit,Pending,Nigeria,Nigeria
3623,136,4796,2025-10-13,Deposit,Completed,Nigeria,Nigeria
3624,136,3782,2025-07-17,Deposit,Completed,Nigeria,Switzerland
3625,136,4753,2025-08-20,Deposit,Pending,Nigeria,Nigeria
3626,136,2350,2025-07-22,Withdrawal,Completed,Nigeria,Nigeria
3627,136,4890,2025-10-12,Investment,Completed,Nigeria,Nigeria
3628,136,3329,2025-08-18,Investment,Pending,Nigeria,Nigeria
3629,136,2852,2025-07-30,Deposit,Failed,Nigeria,Germany
3630,136,3815,2025-07-30,Transfer,Completed,Nigeria,Switzerland
3631,136,3123,2025-08-01,Investment,Completed,Nigeria,Nigeria
3632,136,2549,2025-09-21,Deposit,Completed,Nigeria,UAE
3633,136,4062,2025-09-27,Transfer,Completed,Nigeria,Nigeria
3634,136,4824,2025-09-22,Investment,Pending,Nigeria,Nigeria
3635,136,4080,2025-09-23,Transfer,Completed,Nigeria,Nigeria
3636,136,3640,2025-08-10,Investment,Pending,Nigeria,Nigeria
3637,136,3756,2025-09-15,Deposit,Completed,Nigeria,Nigeria
3638,136,4895,2025-08-12,Transfer,Completed,Nigeria,Nigeria
3639,136,3827,2025-08-01,Withdrawal,Pending,Nigeria,Nigeria
3640,136,29967,2025-09-22,Transfer,Completed,Nigeria,Nigeria
3641,136,2416,2025-10-02,Investment,Completed,Nigeria,Nigeria
3642,136,3040,2025-09-15,Withdrawal,Completed,Nigeria,Nigeria
3643,136,4424,2025-07-20,Withdrawal,Completed,Nigeria,Nigeria
3644,136,3342,2025-08-10,Investment,Failed,Nigeria,Nigeria
