transaction_id,client_id,transaction_amount,origin_country,destination_country,transaction_date,transaction_risk_score,triggered_rules
3109,113,2074,China,USA,2025-08-08,0.0,None
3110,113,2635,China,China,2025-07-29,0.0,None
3111,113,3516,China,Russia,2025-10-05,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3112,113,4994,China,China,2025-08-29,0.0,None
3113,113,4857,China,China,2025-08-11,0.0,None
3114,113,37885,China,China,2025-08-04,0.8,High Transaction Amount(0.8)
3115,113,4863,China,China,2025-09-17,0.0,None
3116,113,4276,China,USA,2025-09-06,0.0,None
3117,113,20062,China,China,2025-08-14,0.8,High Transaction Amount(0.8)
3118,113,4876,China,China,2025-10-11,0.0,None
3119,113,4952,China,China,2025-10-12,0.0,None
3120,113,3492,China,USA,2025-09-07,0.0,None
3121,113,3441,China,China,2025-09-24,0.0,None
3122,113,4052,China,China,2025-07-17,0.0,None
3123,114,4160,Nigeria,Nigeria,2025-07-27,0.9,High-Risk Country (Destination)(0.9)
3124,114,2442,Nigeria,Nigeria,2025-10-10,0.9,High-Risk Country (Destination)(0.9)
3125,114,4523,Nigeria,Nigeria,2025-07-18,0.9,High-Risk Country (Destination)(0.9)
3126,114,3874,Nigeria,Nigeria,2025-09-02,0.9,High-Risk Country (Destination)(0.9)
3127,114,2418,Nigeria,Nigeria,2025-09-29,0.9,High-Risk Country (Destination)(0.9)
3128,114,3851,Nigeria,Germany,2025-08-15,0.0,None
3129,114,2175,Nigeria,Germany,2025-10-11,0.0,None
3130,114,3802,Nigeria,Nigeria,2025-09-06,0.9,High-Risk Country (Destination)(0.9)
3131,114,2032,Nigeria,UK,2025-07-25,0.0,None
3132,114,3045,Nigeria,Nigeria,2025-07-26,0.9,High-Risk Country (Destination)(0.9)
3133,114,32526,Nigeria,Nigeria,2025-07-27,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3134,114,31595,Nigeria,Nigeria,2025-08-28,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3135,114,2866,Nigeria,Nigeria,2025-08-12,0.9,High-Risk Country (Destination)(0.9)
3136,114,4946,Nigeria,Nigeria,2025-08-04,0.9,High-Risk Country (Destination)(0.9)
3137,114,2382,Nigeria,Nigeria,2025-07-27,0.9,High-Risk Country (Destination)(0.9)
3138,114,2962,Nigeria,Nigeria,2025-07-27,0.9,High-Risk Country (Destination)(0.9)
3139,114,3980,Nigeria,Nigeria,2025-08-19,0.9,High-Risk Country (Destination)(0.9)
3140,114,4601,Nigeria,Switzerland,2025-07-18,0.0,None
3141,114,2125,Nigeria,Nigeria,2025-09-27,0.9,High-Risk Country (Destination)(0.9)
3142,114,2023,Nigeria,Nigeria,2025-08-22,0.9,High-Risk Country (Destination)(0.9)
3143,114,2346,Nigeria,Nigeria,2025-10-07,0.9,High-Risk Country (Destination)(0.9)
3144,114,4579,Nigeria,Switzerland,2025-07-22,0.0,None
3145,114,2077,Nigeria,Nigeria,2025-07-25,0.9,High-Risk Country (Destination)(0.9)
3146,114,4104,Nigeria,Nigeria,2025-08-03,0.9,High-Risk Country (Destination)(0.9)
3147,114,4408,Nigeria,Nigeria,2025-08-29,0.9,High-Risk Country (Destination)(0.9)
3148,114,3387,Nigeria,Nigeria,2025-09-19,0.9,High-Risk Country (Destination)(0.9)
3149,114,3889,Nigeria,Nigeria,2025-07-19,0.9,High-Risk Country (Destination)(0.9)
3150,114,3917,Nigeria,Nigeria,2025-09-06,0.9,High-Risk Country (Destination)(0.9)
3151,114,3920,Nigeria,Nigeria,2025-07-26,0.9,High-Risk Country (Destination)(0.9)
3152,114,2810,Nigeria,Nigeria,2025-08-27,0.9,High-Risk Country (Destination)(0.9)
3153,114,3184,Nigeria,Nigeria,2025-08-09,0.9,High-Risk Country (Destination)(0.9)
3154,114,4674,Nigeria,Nigeria,2025-09-11,0.9,High-Risk Country (Destination)(0.9)
3155,114,41745,Nigeria,Nigeria,2025-09-02,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3156,114,2795,Nigeria,Nigeria,2025-08-23,0.9,High-Risk Country (Destination)(0.9)
3157,114,4142,Nigeria,Nigeria,2025-09-07,0.9,High-Risk Country (Destination)(0.9)
3158,114,4678,Nigeria,Russia,2025-10-07,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3159,114,4798,Nigeria,Nigeria,2025-07-21,0.9,High-Risk Country (Destination)(0.9)
3160,115,3201,Nigeria,Nigeria,2025-09-26,0.9,High-Risk Country (Destination)(0.9)
3161,115,2124,Nigeria,Nigeria,2025-09-04,0.9,High-Risk Country (Destination)(0.9)
3162,115,3655,Nigeria,Nigeria,2025-08-01,0.9,High-Risk Country (Destination)(0.9)
3163,115,2686,Nigeria,Australia,2025-09-04,0.0,None
3164,115,2570,Nigeria,Nigeria,2025-10-09,0.9,High-Risk Country (Destination)(0.9)
3165,115,4140,Nigeria,Germany,2025-07-30,0.0,None
3166,115,2074,Nigeria,Nigeria,2025-09-16,0.9,High-Risk Country (Destination)(0.9)
3167,115,2449,Nigeria,Nigeria,2025-07-30,0.9,High-Risk Country (Destination)(0.9)
3168,115,3254,Nigeria,Canada,2025-07-23,0.0,None
3169,115,32038,Nigeria,Russia,2025-08-09,2.6,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3170,115,2462,Nigeria,Nigeria,2025-09-01,0.9,High-Risk Country (Destination)(0.9)
3171,115,4455,Nigeria,Nigeria,2025-08-16,0.9,High-Risk Country (Destination)(0.9)
3172,115,43026,Nigeria,Canada,2025-09-11,0.8,High Transaction Amount(0.8)
3173,115,2925,Nigeria,Switzerland,2025-09-25,0.0,None
3174,115,3394,Nigeria,Nigeria,2025-07-25,0.9,High-Risk Country (Destination)(0.9)
3175,115,2917,Nigeria,Nigeria,2025-09-02,0.9,High-Risk Country (Destination)(0.9)
3176,115,10318,Nigeria,Nigeria,2025-08-31,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3177,115,2526,Nigeria,USA,2025-09-27,0.0,None
3178,115,2881,Nigeria,Nigeria,2025-08-27,0.9,High-Risk Country (Destination)(0.9)
3179,115,2854,Nigeria,Nigeria,2025-08-19,0.9,High-Risk Country (Destination)(0.9)
3180,115,3389,Nigeria,Nigeria,2025-09-14,0.9,High-Risk Country (Destination)(0.9)
3181,115,4073,Nigeria,Nigeria,2025-09-19,0.9,High-Risk Country (Destination)(0.9)
3182,115,4479,Nigeria,Nigeria,2025-09-13,0.9,High-Risk Country (Destination)(0.9)
3183,115,4545,Nigeria,Nigeria,2025-07-28,0.9,High-Risk Country (Destination)(0.9)
3184,115,4943,Nigeria,Nigeria,2025-07-31,0.9,High-Risk Country (Destination)(0.9)
3185,115,4225,Nigeria,Nigeria,2025-09-15,0.9,High-Risk Country (Destination)(0.9)
3186,115,48739,Nigeria,Nigeria,2025-09-23,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3187,115,3502,Nigeria,Nigeria,2025-08-29,0.9,High-Risk Country (Destination)(0.9)
3188,115,4463,Nigeria,Nigeria,2025-08-22,0.9,High-Risk Country (Destination)(0.9)
3189,115,2443,Nigeria,Nigeria,2025-09-21,0.9,High-Risk Country (Destination)(0.9)
3190,115,2960,Nigeria,Russia,2025-08-18,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3191,115,4096,Nigeria,Nigeria,2025-09-24,0.9,High-Risk Country (Destination)(0.9)
3192,115,3242,Nigeria,Nigeria,2025-07-31,0.9,High-Risk Country (Destination)(0.9)
3193,115,4486,Nigeria,Germany,2025-09-10,0.0,None
3194,115,2583,Nigeria,China,2025-09-12,0.0,None
3195,115,3212,Nigeria,Nigeria,2025-08-23,0.9,High-Risk Country (Destination)(0.9)
3196,115,2843,Nigeria,UK,2025-09-18,0.0,None
3197,115,4956,Nigeria,Nigeria,2025-08-13,0.9,High-Risk Country (Destination)(0.9)
3198,115,2856,Nigeria,Nigeria,2025-09-01,0.9,High-Risk Country (Destination)(0.9)
3199,115,4631,Nigeria,Canada,2025-08-27,0.0,None
3200,115,3337,Nigeria,Nigeria,2025-09-12,0.9,High-Risk Country (Destination)(0.9)
3201,116,35159,UK,UK,2025-08-17,0.8,High Transaction Amount(0.8)
3202,116,3007,UK,UK,2025-09-12,0.0,None
3203,116,3863,UK,UK,2025-09-29,0.0,None
3204,116,3857,UK,UK,2025-08-25,0.0,None
3205,116,4701,UK,UK,2025-09-24,0.0,None
3206,116,28839,UK,UK,2025-09-08,0.8,High Transaction Amount(0.8)
3207,116,3494,UK,USA,2025-09-27,0.0,None
3208,116,3566,UK,UK,2025-08-27,0.0,None
3209,116,2945,UK,UK,2025-08-16,0.0,None
3210,116,2030,UK,USA,2025-10-11,0.0,None
3211,116,13882,UK,Germany,2025-09-17,0.8,High Transaction Amount(0.8)
3212,116,3499,UK,UAE,2025-08-25,0.0,None
3213,116,2426,UK,Germany,2025-09-09,0.0,None
3214,116,4868,UK,UK,2025-08-30,0.0,None
3215,116,29419,UK,UK,2025-09-23,0.8,High Transaction Amount(0.8)
3216,117,2949,Germany,Germany,2025-08-25,0.0,None
3217,117,28167,Germany,Germany,2025-09-09,0.8,High Transaction Amount(0.8)
3218,117,2055,Germany,Canada,2025-10-07,0.0,None
3219,117,4165,Germany,Canada,2025-09-26,0.0,None
3220,117,4017,Germany,Germany,2025-08-19,0.0,None
3221,117,3822,Germany,Germany,2025-08-29,0.0,None
3222,117,4487,Germany,Germany,2025-10-04,0.0,None
3223,117,4219,Germany,Germany,2025-08-23,0.0,None
3224,117,3781,Germany,UK,2025-09-27,0.0,None
3225,117,3688,Germany,Germany,2025-07-24,0.0,None
3226,117,3545,Germany,UAE,2025-09-11,0.0,None
3227,117,12316,Germany,China,2025-08-16,0.8,High Transaction Amount(0.8)
3228,118,2728,China,China,2025-09-06,0.0,None
3229,118,3900,China,China,2025-10-06,0.0,None
3230,118,20962,China,China,2025-07-17,0.8,High Transaction Amount(0.8)
3231,118,2557,China,China,2025-09-20,0.0,None
3232,118,3733,China,China,2025-08-01,0.0,None
3233,118,2402,China,China,2025-10-02,0.0,None
3234,118,25726,China,China,2025-09-06,0.8,High Transaction Amount(0.8)
3235,118,13046,China,China,2025-09-03,0.8,High Transaction Amount(0.8)
3236,118,42436,China,China,2025-09-28,0.8,High Transaction Amount(0.8)
3237,118,4445,China,China,2025-09-26,0.0,None
3238,118,4653,China,China,2025-08-20,0.0,None
3239,118,2522,China,China,2025-09-23,0.0,None
3240,118,3480,China,China,2025-08-04,0.0,None
3241,118,2636,China,China,2025-10-01,0.0,None
3242,118,4059,China,China,2025-07-25,0.0,None
3243,118,4156,China,China,2025-09-07,0.0,None
3244,118,4372,China,China,2025-09-16,0.0,None
3245,118,4661,China,China,2025-07-29,0.0,None
3246,118,4899,China,Germany,2025-08-29,0.0,None
3247,119,2895,Russia,Russia,2025-10-13,0.9,High-Risk Country (Destination)(0.9)
3248,119,3932,Russia,Nigeria,2025-10-13,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3249,119,2349,Russia,Russia,2025-09-12,0.9,High-Risk Country (Destination)(0.9)
3250,119,3937,Russia,USA,2025-10-04,0.0,None
3251,119,14283,Russia,USA,2025-08-04,0.8,High Transaction Amount(0.8)
3252,119,3533,Russia,Russia,2025-08-17,0.9,High-Risk Country (Destination)(0.9)
3253,119,4840,Russia,Russia,2025-10-13,0.9,High-Risk Country (Destination)(0.9)
3254,119,2280,Russia,Russia,2025-09-10,0.9,High-Risk Country (Destination)(0.9)
3255,120,3631,UK,UK,2025-09-28,0.0,None
3256,120,2893,UK,UK,2025-07-21,0.0,None
3257,120,2567,UK,UK,2025-09-16,0.0,None
3258,120,2872,UK,UK,2025-08-20,0.0,None
3259,120,3584,UK,UK,2025-09-21,0.0,None
3260,120,3439,UK,UK,2025-09-01,0.0,None
3261,120,2581,UK,Canada,2025-08-11,0.0,None
3262,120,4797,UK,UK,2025-09-02,0.0,None
3263,120,4899,UK,UK,2025-07-23,0.0,None
3264,120,4773,UK,UK,2025-10-02,0.0,None
3265,120,49955,UK,UK,2025-08-04,0.8,High Transaction Amount(0.8)
3266,120,4040,UK,UK,2025-09-15,0.0,None
3267,120,19529,UK,UK,2025-09-12,0.8,High Transaction Amount(0.8)
3268,120,3628,UK,UAE,2025-09-12,0.0,None
3269,120,3899,UK,UK,2025-09-22,0.0,None
3270,120,4317,UK,UK,2025-07-21,0.0,None
3271,120,2120,UK,Canada,2025-09-22,0.0,None
3272,120,3816,UK,UK,2025-08-18,0.0,None
3273,120,2174,UK,UK,2025-09-26,0.0,None
3274,121,3747,Russia,Russia,2025-10-05,0.9,High-Risk Country (Destination)(0.9)
3275,121,2194,Russia,Germany,2025-09-13,0.0,None
3276,121,4878,Russia,Russia,2025-09-09,0.9,High-Risk Country (Destination)(0.9)
3277,121,4847,Russia,Russia,2025-08-21,0.9,High-Risk Country (Destination)(0.9)
3278,121,3238,Russia,Russia,2025-08-30,0.9,High-Risk Country (Destination)(0.9)
3279,121,3170,Russia,UAE,2025-08-31,0.0,None
3280,121,4273,Russia,Russia,2025-09-27,0.9,High-Risk Country (Destination)(0.9)
3281,121,2282,Russia,Russia,2025-10-11,0.9,High-Risk Country (Destination)(0.9)
3282,121,2870,Russia,Switzerland,2025-10-02,0.0,None
3283,121,3955,Russia,Germany,2025-07-31,0.0,None
3284,121,3161,Russia,Russia,2025-10-11,0.9,High-Risk Country (Destination)(0.9)
3285,121,4383,Russia,Russia,2025-09-27,0.9,High-Risk Country (Destination)(0.9)
3286,121,43346,Russia,Russia,2025-08-13,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3287,121,2315,Russia,Russia,2025-07-20,0.9,High-Risk Country (Destination)(0.9)
3288,121,4355,Russia,UK,2025-08-03,0.0,None
3289,121,4105,Russia,Russia,2025-09-25,0.9,High-Risk Country (Destination)(0.9)
3290,121,2074,Russia,Russia,2025-07-24,0.9,High-Risk Country (Destination)(0.9)
3291,121,2951,Russia,Russia,2025-10-10,0.9,High-Risk Country (Destination)(0.9)
3292,121,4751,Russia,USA,2025-08-23,0.0,None
3293,121,3685,Russia,Russia,2025-09-23,0.9,High-Risk Country (Destination)(0.9)
3294,121,28358,Russia,UAE,2025-08-02,0.8,High Transaction Amount(0.8)
3295,121,4688,Russia,Russia,2025-08-06,0.9,High-Risk Country (Destination)(0.9)
3296,121,4694,Russia,UAE,2025-10-06,0.0,None
3297,122,3463,UK,UK,2025-09-29,0.0,None
3298,122,4108,UK,UK,2025-08-04,0.0,None
3299,122,3022,UK,UK,2025-09-18,0.0,None
3300,122,2804,UK,UK,2025-08-14,0.0,None
3301,122,3594,UK,UK,2025-09-28,0.0,None
3302,122,3618,UK,Australia,2025-08-06,0.0,None
3303,122,36747,UK,UK,2025-09-16,0.8,High Transaction Amount(0.8)
3304,122,3531,UK,UK,2025-07-18,0.0,None
3305,122,20240,UK,UK,2025-09-02,0.8,High Transaction Amount(0.8)
3306,122,2723,UK,UK,2025-09-07,0.0,None
3307,122,3533,UK,UK,2025-07-29,0.0,None
3308,122,4502,UK,UK,2025-09-22,0.0,None
3309,122,2614,UK,UK,2025-10-13,0.0,None
3310,122,3533,UK,UK,2025-08-22,0.0,None
3311,122,4592,UK,USA,2025-08-18,0.0,None
3312,122,2012,UK,UK,2025-07-25,0.0,None
3313,122,3746,UK,UK,2025-08-22,0.0,None
3314,123,3139,UK,Australia,2025-07-19,0.0,None
3315,123,3107,UK,UK,2025-07-19,0.0,None
3316,123,4907,UK,Canada,2025-09-26,0.0,None
3317,123,3529,UK,Germany,2025-07-20,0.0,None
3318,123,44707,UK,UK,2025-07-28,0.8,High Transaction Amount(0.8)
3319,123,3881,UK,UK,2025-07-21,0.0,None
3320,123,3845,UK,UK,2025-07-18,0.0,None
3321,123,3792,UK,UK,2025-08-28,0.0,None
3322,123,2930,UK,UK,2025-08-11,0.0,None
3323,123,4463,UK,UK,2025-09-28,0.0,None
3324,123,3316,UK,UK,2025-08-19,0.0,None
3325,123,3750,UK,Russia,2025-08-28,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3326,123,2972,UK,Germany,2025-08-04,0.0,None
3327,123,3333,UK,UK,2025-08-01,0.0,None
3328,123,3393,UK,UK,2025-08-06,0.0,None
3329,123,2131,UK,UK,2025-07-21,0.0,None
3330,123,4472,UK,UK,2025-07-27,0.0,None
3331,123,4920,UK,UK,2025-08-07,0.0,None
3332,123,3498,UK,UK,2025-09-24,0.0,None
3333,123,3759,UK,UK,2025-07-22,0.0,None
3334,123,4470,UK,UK,2025-08-14,0.0,None
3335,123,2437,UK,UK,2025-09-17,0.0,None
3336,123,3959,UK,UK,2025-08-30,0.0,None
3337,123,2447,UK,UK,2025-08-23,0.0,None
3338,123,3582,UK,UK,2025-07-19,0.0,None
3339,123,2387,UK,China,2025-08-07,0.0,None
3340,123,3109,UK,UAE,2025-10-11,0.0,None
3341,124,4682,UK,UAE,2025-07-20,0.0,None
3342,124,4691,UK,UK,2025-08-29,0.0,None
3343,124,3041,UK,UK,2025-08-18,0.0,None
3344,124,3698,UK,UK,2025-09-06,0.0,None
3345,124,2096,UK,Germany,2025-09-28,0.0,None
3346,124,4771,UK,Germany,2025-09-03,0.0,None
3347,124,2926,UK,UK,2025-10-01,0.0,None
3348,124,4863,UK,UK,2025-07-30,0.0,None
3349,124,3779,UK,UK,2025-08-07,0.0,None
3350,124,43550,UK,UK,2025-09-16,0.8,High Transaction Amount(0.8)
3351,124,4222,UK,UK,2025-08-16,0.0,None
3352,124,3015,UK,UK,2025-10-10,0.0,None
3353,124,4181,UK,UK,2025-08-09,0.0,None
3354,124,25490,UK,UK,2025-08-05,0.8,High Transaction Amount(0.8)
3355,124,4628,UK,UK,2025-08-09,0.0,None
3356,124,4760,UK,UK,2025-08-03,0.0,None
3357,124,2841,UK,UK,2025-09-29,0.0,None
3358,124,3010,UK,UK,2025-09-20,0.0,None
3359,124,4112,UK,UK,2025-08-25,0.0,None
3360,124,4730,UK,USA,2025-09-12,0.0,None
3361,124,3847,UK,UK,2025-08-27,0.0,None
3362,124,4053,UK,UK,2025-09-09,0.0,None
3363,124,3948,UK,UK,2025-09-22,0.0,None
3364,124,2264,UK,UK,2025-08-17,0.0,None
3365,124,2008,UK,UK,2025-08-06,0.0,None
3366,124,11907,UK,UK,2025-07-24,0.8,High Transaction Amount(0.8)
3367,124,2507,UK,UK,2025-08-25,0.0,None
3368,124,2001,UK,Canada,2025-10-10,0.0,None
3369,124,3991,UK,UK,2025-09-03,0.0,None
3370,124,3402,UK,UK,2025-09-25,0.0,None
3371,124,3802,UK,UK,2025-10-07,0.0,None
3372,124,4355,UK,UK,2025-08-13,0.0,None
3373,124,40950,UK,UK,2025-09-10,0.8,High Transaction Amount(0.8)
3374,124,2638,UK,Russia,2025-10-12,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3375,125,36320,Germany,Germany,2025-07-23,0.8,High Transaction Amount(0.8)
3376,125,3319,Germany,USA,2025-09-18,0.0,None
3377,125,4405,Germany,Canada,2025-10-07,0.0,None
3378,125,13110,Germany,China,2025-08-01,0.8,High Transaction Amount(0.8)
3379,125,3693,Germany,Germany,2025-09-17,0.0,None
3380,125,4647,Germany,Russia,2025-08-11,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3381,125,4209,Germany,Germany,2025-08-08,0.0,None
3382,125,4119,Germany,Germany,2025-10-07,0.0,None
3383,125,2974,Germany,Germany,2025-07-20,0.0,None
3384,125,2382,Germany,Germany,2025-10-11,0.0,None
3385,125,2188,Germany,Germany,2025-08-21,0.0,None
3386,125,2780,Germany,Germany,2025-09-02,0.0,None
3387,125,2561,Germany,Germany,2025-07-19,0.0,None
3388,125,4136,Germany,Germany,2025-08-08,0.0,None
3389,125,43992,Germany,Germany,2025-10-07,0.8,High Transaction Amount(0.8)
3390,125,3671,Germany,Germany,2025-10-06,0.0,None
3391,125,35030,Germany,Germany,2025-07-26,0.8,High Transaction Amount(0.8)
3392,125,2081,Germany,Germany,2025-08-23,0.0,None
3393,125,2573,Germany,Germany,2025-09-21,0.0,None
3394,125,3725,Germany,Germany,2025-08-17,0.0,None
3395,125,3941,Germany,Germany,2025-10-13,0.0,None
3396,125,3493,Germany,Germany,2025-07-16,0.0,None
3397,125,2418,Germany,Germany,2025-08-02,0.0,None
3398,125,2247,Germany,Germany,2025-07-30,0.0,None
3399,125,2414,Germany,Germany,2025-08-04,0.0,None
3400,125,4531,Germany,Germany,2025-09-17,0.0,None
3401,125,4657,Germany,Germany,2025-10-02,0.0,None
3402,125,4561,Germany,Germany,2025-09-13,0.0,None
3403,125,3177,Germany,Germany,2025-08-14,0.0,None
3404,125,2117,Germany,Germany,2025-10-10,0.0,None
3405,125,4101,Germany,Australia,2025-07-27,0.0,None
3406,125,3825,Germany,Germany,2025-09-28,0.0,None
3407,125,3341,Germany,Germany,2025-09-02,0.0,None
3408,125,2462,Germany,Germany,2025-07-22,0.0,None
3409,125,2910,Germany,Switzerland,2025-08-22,0.0,None
3410,125,2663,Germany,Germany,2025-09-29,0.0,None
3411,125,3339,Germany,USA,2025-08-06,0.0,None
3412,125,4984,Germany,Switzerland,2025-09-11,0.0,None
3413,125,2295,Germany,Germany,2025-08-31,0.0,None
3414,125,3032,Germany,Germany,2025-07-25,0.0,None
3415,125,3052,Germany,Germany,2025-07-30,0.0,None
3416,125,2628,Germany,Germany,2025-09-21,0.0,None
3417,125,35297,Germany,Germany,2025-09-25,0.8,High Transaction Amount(0.8)
3418,125,3437,Germany,Germany,2025-10-10,0.0,None
3419,125,2374,Germany,Germany,2025-07-17,0.0,None
3420,125,3437,Germany,USA,2025-09-06,0.0,None
3421,125,25447,Germany,Germany,2025-09-22,0.8,High Transaction Amount(0.8)
3422,125,2393,Germany,Germany,2025-10-02,0.0,None
3423,125,22527,Germany,Germany,2025-09-07,0.8,High Transaction Amount(0.8)
3424,126,4829,UK,UK,2025-08-21,0.0,None
3425,126,39684,UK,UK,2025-10-04,0.8,High Transaction Amount(0.8)
3426,126,30673,UK,UK,2025-08-17,0.8,High Transaction Amount(0.8)
3427,126,10051,UK,UK,2025-08-04,0.8,High Transaction Amount(0.8)
3428,126,4025,UK,Australia,2025-08-21,0.0,None
3429,126,4754,UK,UK,2025-08-24,0.0,None
3430,126,4065,UK,UK,2025-07-20,0.0,None
3431,126,2736,UK,China,2025-10-09,0.0,None
3432,126,3069,UK,UK,2025-09-26,0.0,None
3433,126,3279,UK,Nigeria,2025-10-05,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3434,126,3354,UK,UK,2025-08-14,0.0,None
3435,126,4846,UK,UK,2025-08-02,0.0,None
3436,126,4679,UK,UK,2025-08-01,0.0,None
3437,126,4618,UK,UK,2025-09-28,0.0,None
3438,126,4923,UK,Canada,2025-09-17,0.0,None
3439,126,3628,UK,UK,2025-10-08,0.0,None
3440,127,2854,Switzerland,Switzerland,2025-09-20,0.0,None
3441,127,3532,Switzerland,Germany,2025-08-02,0.0,None
3442,127,10514,Switzerland,Switzerland,2025-09-27,0.8,High Transaction Amount(0.8)
3443,127,12084,Switzerland,Switzerland,2025-07-24,0.8,High Transaction Amount(0.8)
3444,127,3435,Switzerland,Australia,2025-10-10,0.0,None
3445,127,4198,Switzerland,Switzerland,2025-10-04,0.0,None
3446,127,3697,Switzerland,Nigeria,2025-10-12,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3447,127,2116,Switzerland,Switzerland,2025-10-03,0.0,None
3448,127,4784,Switzerland,Switzerland,2025-08-08,0.0,None
3449,127,2363,Switzerland,China,2025-08-03,0.0,None
3450,127,2234,Switzerland,UAE,2025-09-29,0.0,None
3451,127,4106,Switzerland,Switzerland,2025-09-06,0.0,None
3452,127,2305,Switzerland,Switzerland,2025-10-01,0.0,None
3453,127,43316,Switzerland,Switzerland,2025-09-27,0.8,High Transaction Amount(0.8)
3454,127,3024,Switzerland,UK,2025-08-30,0.0,None
3455,127,2189,Switzerland,China,2025-07-22,0.0,None
3456,127,2737,Switzerland,Switzerland,2025-10-12,0.0,None
3457,127,3785,Switzerland,Switzerland,2025-09-04,0.0,None
3458,127,2151,Switzerland,Switzerland,2025-07-24,0.0,None
3459,127,4643,Switzerland,Switzerland,2025-08-17,0.0,None
3460,127,3005,Switzerland,Switzerland,2025-10-11,0.0,None
3461,127,4829,Switzerland,Switzerland,2025-09-16,0.0,None
3462,127,4047,Switzerland,Switzerland,2025-07-18,0.0,None
3463,127,3386,Switzerland,UAE,2025-08-02,0.0,None
3464,127,3425,Switzerland,Switzerland,2025-09-22,0.0,None
3465,127,2066,Switzerland,Switzerland,2025-08-10,0.0,None
3466,127,2966,Switzerland,Switzerland,2025-08-17,0.0,None
3467,127,4583,Switzerland,Switzerland,2025-07-27,0.0,None
3468,127,4835,Switzerland,Switzerland,2025-09-22,0.0,None
3469,128,3631,Canada,Canada,2025-09-18,0.0,None
3470,128,2363,Canada,Russia,2025-08-05,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3471,128,2059,Canada,Australia,2025-10-10,0.0,None
3472,128,4080,Canada,Canada,2025-10-13,0.0,None
3473,128,3548,Canada,Canada,2025-07-16,0.0,None
3474,128,4259,Canada,USA,2025-10-10,0.0,None
3475,129,2353,Russia,Russia,2025-09-28,0.9,High-Risk Country (Destination)(0.9)
3476,129,2997,Russia,Russia,2025-10-11,0.9,High-Risk Country (Destination)(0.9)
3477,129,3601,Russia,Russia,2025-08-10,0.9,High-Risk Country (Destination)(0.9)
3478,129,17266,Russia,USA,2025-10-06,0.8,High Transaction Amount(0.8)
3479,129,38877,Russia,Russia,2025-08-14,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3480,130,2775,USA,USA,2025-10-08,0.0,None
3481,130,44369,USA,USA,2025-08-30,0.8,High Transaction Amount(0.8)
3482,130,4690,USA,USA,2025-09-10,0.0,None
3483,130,3908,USA,USA,2025-09-20,0.0,None
3484,130,4513,USA,Nigeria,2025-09-25,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3485,130,2809,USA,USA,2025-07-26,0.0,None
3486,130,3821,USA,USA,2025-09-11,0.0,None
3487,130,4023,USA,USA,2025-10-03,0.0,None
3488,130,3943,USA,USA,2025-08-04,0.0,None
3489,130,2027,USA,USA,2025-08-23,0.0,None
3490,130,3247,USA,USA,2025-08-12,0.0,None
3491,130,3541,USA,China,2025-08-30,0.0,None
3492,130,2009,USA,USA,2025-10-13,0.0,None
3493,130,4137,USA,Australia,2025-08-29,0.0,None
3494,130,2968,USA,USA,2025-09-14,0.0,None
3495,130,4477,USA,Nigeria,2025-10-12,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3496,130,2711,USA,USA,2025-09-27,0.0,None
3497,130,4202,USA,USA,2025-07-24,0.0,None
3498,130,2957,USA,USA,2025-08-14,0.0,None
3499,130,3778,USA,USA,2025-09-15,0.0,None
3500,130,3632,USA,USA,2025-08-24,0.0,None
3501,130,35012,USA,USA,2025-07-20,0.8,High Transaction Amount(0.8)
3502,130,3967,USA,USA,2025-07-19,0.0,None
3503,130,4148,USA,USA,2025-10-06,0.0,None
3504,130,2956,USA,USA,2025-07-16,0.0,None
3505,130,3109,USA,USA,2025-09-05,0.0,None
